city,area,street,street_number,address,rooms,kvm,price,day_of_month_sold,month_sold_swedish,year_sold,asking_price,avgift,type,floor,running_costs,year_built,hoa,agent_name,agency
Stockholms,Skärmarbrink,Pelargatan,4,Pelargatan 4,1,30,2300000,5,april,2018,2300000,2774,LägenhetLägenhet,NA,3000,1942,Brf Arkitekten 3, Julia Larsson , Länsförsäkringar Fastighetsförmedling Stockholm Enskede 
Sundbybergs,Ursvik,Ladugårdsgatan,10,Ladugårdsgatan 10,1,26.5,1650000,4,april,2018,1595000,2067,LägenhetLägenhet,NA,3000,2017,BRF Jubilaren, Jessica Toubal , Fastighetsbyrån Sundbyberg 
Stockholms,Bromma,Mariehällsvägen,7,Mariehällsvägen 7,2,41.5,2050000,4,april,2018,1995000,2053,LägenhetLägenhet,NA,7800,1944,Brf Minnet 12, Isak Oddsson , Notar 
Stockholms,Hässelby,Hundlokegränd,26,Hundlokegränd 26 vån 5,2,53,2125000,3,april,2018,1895000,3295,LägenhetLägenhet,5,4200,2017,Brf Skogsstjärnan, Yosef J Lahlou , Fastighetsbyrån Hässelby 
Solna,Huvudsta,Oskarsrogatan,5,Oskarsrogatan 5 5 tr,2,65,2350000,3,april,2018,2195000,4861,LägenhetLägenhet,5,NA,1987,Brf Kranen 1 i Solna, Olof Petersen , Notar 
Stockholms,Vällingby,Jämtlandsgatan,152,Jämtlandsgatan 152 Vån 4,2,52,2300000,30,mars,2018,1995000,2357,LägenhetLägenhet,4,3700,1953,Brf: Fornkullen, Jimmy Solkarin , Fastighetsbyrån Vällingby 
Nacka,Västra,Skarpövägen,35,Skarpövägen 35,2,61,1850000,29,mars,2018,1850000,4350,LägenhetLägenhet,NA,7416,1970,Brf Skarpöhöjden, Daniel Eriksson , Fastighetsbyrån Nacka 
Sundbybergs,Ursvik,Oxenstiernas allé,21,Oxenstiernas allé 21,1,27,1850000,29,mars,2018,1490000,2018,LägenhetLägenhet,NA,NA,NA,Brf Kaffestugan, Mattias Mardini , Fastighetsbyrån Sundbyberg 
Nacka,Sickla,Sickla strand,70,Sickla strand 70,1,21.5,2260000,29,mars,2018,1750000,887,LägenhetLägenhet,NA,2832,NA,Sicklahus, Staffan John , Svensk Fastighetsförmedling Nacka 
Sundbybergs,Ör,Logdansvägen,46,Logdansvägen 46,2,71.8,2150000,28,mars,2018,2200000,3560,LägenhetLägenhet,NA,NA,1965,Brf Logen i Ör, Sebastian Scherdin , Fastighetsbyrån Sundbyberg 
Nacka,Strandparksområdet,Stensövägen,1,Stensövägen 1 6 tr,3,78,2200000,28,mars,2018,2200000,4685,LägenhetLägenhet,6,5448,1971,NA, Jörgen Lundgren , Mäklarhuset Älta 
Nacka,Sickla,Atlasvägen,43,Atlasvägen 43 11 tr,1.5,26.5,2340000,28,mars,2018,1995000,1736,LägenhetLägenhet,11,2700,1955,Brf Diagonalen, Olof Edelsvärd , Länsförsäkringar Fastighetsförmedling Nacka 
Nacka,Saltsjöbaden,Sturevägen,12,Sturevägen 12 entréplan,3,78,2400000,28,mars,2018,2495000,4933,LägenhetLägenhet,NA,7000,1990,NA, Cecilia Hall , ERA Mäklargruppen NackaVärmdö 
Stockholms,Gröndal,Gröndalsvägen,118,Gröndalsvägen 118 6tr,1,24,2200000,28,mars,2018,1795000,1396,LägenhetLägenhet,6,NA,1959,Brf Bottenstocken 8, Nicklas Talvitie , Notar 
Sundbybergs,Centrala,Vegagatan,15,Vegagatan 15,1,41,2370000,28,mars,2018,2350000,2301,LägenhetLägenhet,NA,NA,1929,Brf Kanan 3, Michelle Colegate , Notar 
Sundbybergs,Centrala,Vattugatan,21,Vattugatan 21A,1,43,2450000,27,mars,2018,2400000,2921,LägenhetLägenhet,NA,4807,1927,BRF Kranen 13, Sebastian Scherdin , Fastighetsbyrån Sundbyberg 
Stockholms,Hässelby,Mirabellbacken,9,Mirabellbacken 9 3tr,2,58,2000000,27,mars,2018,1695000,3266,LägenhetLägenhet,3,4200,NA,Brf: Mirabellen, Yosef J Lahlou , Fastighetsbyrån Hässelby 
Stockholms,Brommaplan,Spångavägen,40,Spångavägen 40,2,56,2400000,27,mars,2018,2450000,3870,LägenhetLägenhet,NA,5400,1940,Brf Flossamattan 32, Gustav Strand , Fastighetsbyrån Bromma 
Sundbybergs,Centrala,Tulegatan,29,Tulegatan 29b,1,24,1925000,27,mars,2018,1695000,1741,LägenhetLägenhet,NA,NA,1937,Brf Hejaren 2, Michelle Colegate , Notar 
Solna,Solna,Kruthusbacken,80,Kruthusbacken 80B 2 tr,2,39,2485000,27,mars,2018,2095000,2760,LägenhetLägenhet,2,NA,1938,Brf Kruthusbacken 80, Madeleine Almkvist , Notar 
Solna,Råsunda,Norra vägen,2,Norra vägen 2,2,39.5,2440000,27,mars,2018,1995000,1842,LägenhetLägenhet,NA,4548,1939,Brf Sladden 4 & 7, Hanna Hedström , Notar 
Sundbybergs,Sundbybergs,Logdansvägen,6,Logdansvägen 6,3,74,2460000,27,mars,2018,2575000,3687,LägenhetLägenhet,NA,3984,1964,Brf Logen, Jessica Eklöf , SkandiaMäklarna Sundbyberg 
Solna,Solna,Sagagatan,11,Sagagatan 11 3tr,1,32,2500000,27,mars,2018,2495000,1840,LägenhetLägenhet,3,7000,NA,NA, Tomas Andersson , Brokr Fastighetsmäklare 
Stockholms,Årsta,Siljansvägen,70,Siljansvägen 70,2,60,2450000,27,mars,2018,2495000,3895,LägenhetLägenhet,NA,3900,1948,NA, Lina Nordström , BOSTHLM Fastighetsmäklare AB 
Stockholms,Bromma,Bårdgränd,12,Bårdgränd 12 3 tr,1,28,2400000,27,mars,2018,1895000,2105,LägenhetLägenhet,3,4500,1945,Brf Knypplerskan 4, Joel Beckfriis , HusmanHagberg Bromma 
Nacka,Skogalundsklippan,Skogalundsklippan,26,Skogalundsklippan 26 bv,2,51.5,2450000,27,mars,2018,NA,3415,LägenhetLägenhet,0,5556,1985,Brf Skogalundsklippan i Nacka, Anki Vistam , HusmanHagberg Nacka 
Sundbybergs,Sundbyberg,Ursviksvägen,111,Ursviksvägen 111B,2,38,2160000,27,mars,2018,1995000,2595,LägenhetLägenhet,NA,3518,1945,Brf Hallonet 2 & 3, Gabriel Bilir , Svenska Mäklarhuset Sundbyberg 
Stockholms,Bromma,Wergelandsgatan,46,Wergelandsgatan 46R,1,28,1840000,27,mars,2018,1840000,2350,LägenhetLägenhet,NA,NA,2016,Brf Loftet i Bromma, Malin Wiman , Svenska Mäklarhuset Bromma 
Stockholms,Bromma,Wergelandsgatan,46,Wergelandsgatan 46Q,1,32,1850000,27,mars,2018,1850000,2350,LägenhetLägenhet,NA,NA,2017,Brf Loftet i Bromma, Malin Wiman , Svenska Mäklarhuset Bromma 
Stockholms,Vällingby,Kirunagatan,30,Kirunagatan 30 Vån 1,3,63,2470000,26,mars,2018,NA,3198,LägenhetLägenhet,1,2340,1954,Brf: Kapprocken, Jimmy Solkarin , Fastighetsbyrån Vällingby 
Stockholms,Gröndal,Ljusstöparbacken,5,Ljusstöparbacken 5 C,1,22,1900000,26,mars,2018,1895000,1225,LägenhetLägenhet,NA,2400,1959,NA, Jakob Jamieson , ERA Storstad 
Nacka,Strandparksområdet,Oxelvägen,41,Oxelvägen 41 2 tr,2,66,1880000,25,mars,2018,1695000,3461,LägenhetLägenhet,2,5568,1967,NA, Jörgen Lundgren , Mäklarhuset Älta 
Nacka,Finntorp,Fredrik Jahns Gränd,14,Fredrik Jahns Gränd 14,1,17.5,1700000,24,mars,2018,1750000,1443,LägenhetLägenhet,NA,3960,1951,Brf Bergängen, Jessica Larsson , Bjurfors Nacka 
Sundbybergs,Centrala,Vattugatan,23,Vattugatan 23,1,18,1700000,24,mars,2018,1750000,1014,LägenhetLägenhet,NA,NA,1947,Brf kranen 12, Michelle Colegate , Notar 
Nacka,Igelboda,Freyvägen,1,Freyvägen 1D,2,41,1800000,24,mars,2018,1595000,2788,LägenhetLägenhet,NA,2400,0,Island Brf HSB, Jesper Lindgren , Svenska Mäklarhuset Nacka 
Stockholms,Mariehäll,Klintbacken,1,Klintbacken 1,1,25,1960000,23,mars,2018,1595000,1622,LägenhetLägenhet,NA,NA,1945,Brf Minnet nr 13, AnnSofie Berg , Fastighetsbyrån Bromma 
Nacka,Finntorp,Becksjudarvägen,43,Becksjudarvägen 43,2,40,2260000,23,mars,2018,2195000,2526,LägenhetLägenhet,NA,3000,NA,NA, Johan Eriksson , Mäklarhuset Nacka 
Stockholms,Vällingby,Multrågatan,19,Multrågatan 19 5 tr,3,73,2380000,23,mars,2018,2195000,4191,LägenhetLägenhet,5,5100,1958,NA, Robert Blomster , Mäklarhuset VällingbyHässelby 
Stockholms,Råcksta,Östersundsgatan,7,Östersundsgatan 7 12 tr,2,64,2450000,23,mars,2018,2195000,3669,LägenhetLägenhet,12,2916,2015,Brf Råck 16, Beata Thorslund , Erik Olsson Fastighetsförmedling 
Stockholms,Bromma,Tyska Bottens väg,50,Tyska Bottens väg 50A,1.5,33,1850000,23,mars,2018,1695000,2603,LägenhetLägenhet,NA,4000,1952,BRF Rumormästaren 5, Niklas Bergsten , HusmanHagberg Bromma 
Nacka,Saltsjöbaden/Hotellviken,Gamla Skolvägen,28,Gamla Skolvägen 28 3 tr,1,18.3,1220000,23,mars,2018,995000,746,LägenhetLägenhet,3,4500,1960,BRF Sparven 9, Emma Bivstedt , HusmanHagberg Nacka 
Solna,Råsunda,Östervägen,25,Östervägen 25B 4tr,1.5,42,2420000,23,mars,2018,2250000,2542,LägenhetLägenhet,4,4000,1940,Brf Regeln 6, Andreas Wahlgren , Svenska Mäklarhuset Solna 
Nacka,Saltsjöbaden/Neglinge,Torggatan,4,Torggatan 4 1tr uteplats,1,44,1650000,23,mars,2018,1195000,2922,LägenhetLägenhet,1,5400,1972,Brf Tattby 4:1, Göran Kristiansson , Länsförsäkringar Fastighetsförmedling Nacka 
Stockholms,Annedal,Tummelisas gata,3,Tummelisas gata 3,1.5,36,1983000,22,mars,2018,1995000,2784,LägenhetLägenhet,NA,NA,NA,Brf Trollskogen, Robin Heimberger , Fastighetsbyrån Bromma 
Stockholms,Bromma,Spångavägen,30,Spångavägen 30 2tr,2,56,2390000,22,mars,2018,2295000,3870,LägenhetLägenhet,2,4956,NA,Brf Flossamattan 32, Mourad Tajiou , Notar 
Stockholms,Nälsta,Rättar vigs väg,125,Rättar vigs väg 125,2,58,1700000,22,mars,2018,1700000,4054,LägenhetLägenhet,NA,NA,1993,Brf Bönemannen, Henrik Fällman , Svensk Fastighetsförmedling VällingbyHässelbySpånga 
Sundbybergs,Sundbyberg,Ursviksvägen,111,Ursviksvägen 111b 1 tr,2,54,2330000,22,mars,2018,2295000,3515,LägenhetLägenhet,1,5604,1945,Hallonet 2 & 3, Jonas Franzén , Svensk Fastighetsförmedling Solna 
Stockholms,Alvik,Alviksvägen,7,Alviksvägen 7,1,19,2000000,22,mars,2018,2000000,971,LägenhetLägenhet,NA,3240,1929,Brf Alviken 11, Robin Bäckström , Länsförsäkringar Fastighetsförmedling Stockholm Bromma 
Stockholms,Vällingby,Vällingbyvägen,136,Vällingbyvägen 136 1 tr,2,60,2220000,22,mars,2018,1995000,3010,LägenhetLägenhet,1,2800,1956,Bostadsrättsföreningen Stämpeldynan 1, Andreas Yacoub , Mäklarringen VällingbyHässelby 
Nacka,Jarlaberg,Trillans väg,4,Trillans väg 4,2,63,2360000,22,mars,2018,1995000,3950,LägenhetLägenhet,NA,4800,1989,HSB:s Brf Uttern Nr 284 I Nacka, Sandra Enåsen DuePedersen , MOHV Nacka 
Stockholms,Vällingby,Trolle Bondes gata,3,Trolle Bondes gata 3 2 tr,2,46.5,1970000,22,mars,2018,1970000,3249,LägenhetLägenhet,2,3500,1993,Brf Bönemannen, Andreas Yacoub , Mäklarringen VällingbyHässelby 
Stockholms,Johannesfred,Stångjärnsvägen,19,Stångjärnsvägen 19,2,46,2200000,21,mars,2018,1995000,2660,LägenhetLägenhet,NA,8060,1946,Brf Myrmalmen, Erica Holmberg , Fastighetsbyrån Bromma 
Stockholms,Årsta,Slätbaksvägen,6,Slätbaksvägen 6 2 tr,2,42.5,2450000,21,mars,2018,2195000,3352,LägenhetLägenhet,2,375,NA,Brf Årstaterrassen, Robert Kassar , Fastighetsbyrån Årsta 
Nacka,Västra,Ormingeringen,71,Ormingeringen 71,1.5,37,1750000,21,mars,2018,1750000,2622,LägenhetLägenhet,NA,2476,1970,HSB:s Brf Agaten, Daniel Eriksson , Fastighetsbyrån Nacka 
Nacka,Kvarnholmen,Tre Kronors Väg,19,Tre Kronors Väg 19 1tr,2,56,2350000,21,mars,2018,2495000,2659,LägenhetLägenhet,1,NA,1930,Brf Smalhusen, Camilla Olerup , Fastighetsbyrån Nacka 
Stockholms,Lilla,Luxgatan,7,Luxgatan 7,1,30,2400000,21,mars,2018,2250000,1733,LägenhetLägenhet,NA,6056,1935,Brf Blåslampan 1, Frida Klaesson , Erik Olsson Fastighetsförmedling 
Sundbybergs,Hallonbergen,Lötsjövägen,33,Lötsjövägen 33 4 tr,2,68.8,2000000,21,mars,2018,1995000,3095,LägenhetLägenhet,4,1700,1970,Brf Terränglöparen 9, Per Berglund , Restate 
Nacka,Henriksdal,Henriksdalsringen,25,Henriksdalsringen 25 4tr,2,46,2295000,21,mars,2018,2295000,2300,LägenhetLägenhet,4,NA,1970,Brf Utsikten 1-35, Mikaela Källroos , Notar 
Stockholms,Kungsholmen,Lindhagensgatan,63,Lindhagensgatan 63 15 tr,1,27.5,2500000,21,mars,2018,2490000,1711,LägenhetLägenhet,15,6872,1929,HSB:s Bostadsrättsförening Kalkonen i Stockholm, Annamaria Odenfors , Erik Olsson Fastighetsförmedling 
Stockholms,Vällingby,Jämtlandsgatan,80,Jämtlandsgatan 80,4,70,2395000,21,mars,2018,2395000,3854,LägenhetLägenhet,NA,3900,1952,Brf Ritbrädet 1, Andreas Yacoub , Mäklarringen VällingbyHässelby 
Nacka,Strandparksområdet,Oxelvägen,43,Oxelvägen 43 2 tr,3,88,2300000,21,mars,2018,2300000,4988,LägenhetLägenhet,2,6120,1967,NA, Jörgen Lundgren , Mäklarhuset Älta 
Nacka,Saltsjöbaden,Sturevägen,12,Sturevägen 12,2,36,1605000,21,mars,2018,1595000,2277,LägenhetLägenhet,NA,4000,1990,NA, Cecilia Hall , ERA Mäklargruppen NackaVärmdö 
Solna,Ritorp,Regementsgatan,46,Regementsgatan 46 2 tr,1,24.4,1840000,21,mars,2018,1395000,1179,LägenhetLägenhet,2,4068,1956,Stockholms Garnisons Brf 1, Manuel Solna , Svensk Fastighetsförmedling Solna 
Nacka,Finntorp,Gamla Värmdövägen,4,Gamla Värmdövägen 4,1,19.5,1800000,21,mars,2018,1750000,899,LägenhetLägenhet,NA,9600,1966,HSB:s Brf Bergåsen, Christopher Storm , Svensk Fastighetsförmedling Nacka 
Sundbybergs,Centrala,Tulegatan,29,Tulegatan 29B 2 tr,1,24,2050000,20,mars,2018,1895000,1741,LägenhetLägenhet,2,3000,1937,Brf Hejaren 2, Madeleine Almkvist , Notar 
Nacka,Ekudden,Ekuddsvägen,1,Ekuddsvägen 1 9tr,1.5,35.8,2350000,20,mars,2018,2350000,2976,LägenhetLägenhet,9,3600,1957,Brf Sicklaöarna, Göran Kristiansson , Länsförsäkringar Fastighetsförmedling Nacka 
Stockholms,Abrahamsberg,Byggmästarvägen,21,Byggmästarvägen 21,2,44,2370000,20,mars,2018,2395000,2801,LägenhetLägenhet,NA,3900,1939,NA, Henrik Wegnelius , ERA Mäklarpoolen Svenska AB 
Nacka,Ektorp,Ektorpsvägen,11,Ektorpsvägen 11,2,68,2450000,20,mars,2018,2450000,4141,LägenhetLägenhet,NA,1440,NA,NA, Martin Tillberg , Mäklarhuset Nacka 
Stockholms,Johannesfred,Ståltrådsvägen,23,Ståltrådsvägen 23 3 tr,2,54.5,2480000,19,mars,2018,2395000,2711,LägenhetLägenhet,3,6000,1945,Brf Järnheden, Jan Sulocki , Fastighetsbyrån Bromma 
Nacka,Saltängen,Ugglevägen,21,Ugglevägen 21 B,3,58.5,2450000,19,mars,2018,2495000,3479,LägenhetLägenhet,NA,4440,1946,Brf Nacka Hus nr 2 i Ekängen, Linnéa Ralmé , Fastighetsbyrån Nacka 
Sundbybergs,Ursvik,Gamla Enköpingsvägen,152,Gamla Enköpingsvägen 152,2,55,2200000,19,mars,2018,1995000,3339,LägenhetLägenhet,NA,7200,2017,NA, Robert Heidenfors , Fastighetsmäklarna 
Stockholms,Johannesfred,Björkbacksvägen,18,Björkbacksvägen 18,2,46.5,2300000,18,mars,2018,2190000,4141,LägenhetLägenhet,NA,3240,1939,HSB BRF Förmannen, Rasmus Lundh , Svensk Fastighetsförmedling Bromma 
Stockholms,Aspudden,Torsten Alms gata,7,Torsten Alms gata 7,1,38,2400000,18,mars,2018,2095000,1931,LägenhetLägenhet,NA,5720,1949,Brf Torsten Alm 5-17, Niklas Johnson , HusmanHagberg Hägersten 
Nacka,Västra,Ornövägen,24,Ornövägen 24,1.5,37,1750000,17,mars,2018,1750000,2345,LägenhetLägenhet,NA,1914,1970,Sockerbiten Brf, Jesper Lindgren , Svenska Mäklarhuset Nacka 
Nacka,Saltsjöbaden/Ljuskärrsberget,Ljuskärrsvägen,72,Ljuskärrsvägen 72,3,77.8,2350000,17,mars,2018,2300000,3829,LägenhetLägenhet,NA,8076,1972,Brf Ljuskärrsberget 1, Emma Bivstedt , HusmanHagberg Nacka 
Stockholms,Högalid,Marmorgatan,11,Marmorgatan 11 3 tr,1,28,2150000,16,mars,2018,2195000,2178,LägenhetLägenhet,3,3900,1952,Marmorlunden Bostadsrättsförening, Jonna Sarstedt , Fastighetsbyrån Södermalm 
Nacka,Saltängen,Ugglevägen,5,Ugglevägen 5B,2,38.3,2030000,16,mars,2018,1995000,3402,LägenhetLägenhet,NA,3350,1942,Brf Nacka Hus i Ekängen, Daniel Eriksson , Fastighetsbyrån Nacka 
Nacka,Finntorp,Fredrik Jahns Gränd,14,Fredrik Jahns Gränd 14,1,17.5,1650000,16,mars,2018,1695000,1401,LägenhetLägenhet,NA,3000,1955,NA, Johan Eriksson , Mäklarhuset Nacka 
Solna,Råsunda,Ekensbergsvägen,97,Ekensbergsvägen 97,2,38.5,2480000,16,mars,2018,2250000,2489,LägenhetLägenhet,NA,6800,1956,Brf Balladen 1, Patrick Haataja , Erik Olsson Fastighetsförmedling 
Sundbybergs,Ör,Logdansvägen,42,Logdansvägen 42 1 tr,2,66.8,2095000,16,mars,2018,2095000,3234,LägenhetLägenhet,1,5050,1967,Brf Logen i Ör, Per Berglund , Restate 
Stockholms,Bromma,Bårdgränd,11,Bårdgränd 11 3 tr,2,47,2475000,16,mars,2018,2295000,3463,LägenhetLägenhet,3,4728,1945,Brf Bården 1, Joel Beckfriis , HusmanHagberg Bromma 
Stockholms,Vällingby,Östersundsgatan,7,Östersundsgatan 7 12 tr,2,48,2200000,16,mars,2018,2095000,2600,LägenhetLägenhet,12,4516,1957,BRF Råck16, Niclas Holmberg , Svenska Mäklarhuset Vällingby 
Stockholms,Traneberg,Kinnekullevägen,42,Kinnekullevägen 42A,1,38,2350000,16,mars,2018,2295000,3305,LägenhetLägenhet,NA,NA,1938,Brf Billingen 2, emailprotected , Svenska Mäklarhuset Bromma 
Stockholms,Bromma,Björketorpsvägen,11,Björketorpsvägen 11,2,54,2200000,16,mars,2018,2200000,3568,LägenhetLägenhet,NA,5558,1967,Brf Långskeppet, Niklas Bergsten , HusmanHagberg Bromma 
Nacka,Strandparksområdet,Oxelvägen,51,Oxelvägen 51 7 tr,2,66,2415000,15,mars,2018,1995000,3548,LägenhetLägenhet,7,4716,1967,NA, Peter Ramani , Mäklarhuset Älta 
Stockholms,Bromma,Brålunden,9,Brålunden 9,2,29,935000,15,mars,2018,725000,933,LägenhetLägenhet,NA,NA,1935,BRF Satiren 5, Henrik Larsson , SkandiaMäklarna BrommaSpångaEkerö 
Stockholms,Vällingby,Östersundsgatan,7,Östersundsgatan 7 13 tr,2,48,2210000,15,mars,2018,2210000,2887,LägenhetLägenhet,13,3240,1957,Brf Råck 16, Andreas Nilsson , Notar 
Nacka,Västra,Ornövägen,32,Ornövägen 32,1.5,37,1600000,15,mars,2018,1575000,2345,LägenhetLägenhet,NA,3810,1970,Sockerbiten Brf, Jesper Lindgren , Svenska Mäklarhuset Nacka 
Stockholms,Vällingby,Kirunagatan,25,Kirunagatan 25  ETAGÉ,2,47,1987000,15,mars,2018,2150000,3376,LägenhetLägenhet,NA,5400,2005,BRF Drömlyan 1, Jaime Markenbjörk , HusmanHagberg VällingbyHässelbySpånga 
Sundbybergs,Sundbyberg,Fredsgatan,22,Fredsgatan 22 12 tr,2,42,2370000,15,mars,2018,2195000,2705,LägenhetLägenhet,12,5652,1938,Brf Domherren 24, Johanna Ekberg , Svensk Fastighetsförmedling Solna 
Stockholms,Vällingby,Jämtlandsgatan,150,Jämtlandsgatan 150 Vån 7,1,33,1920000,14,mars,2018,1495000,2170,LägenhetLägenhet,7,3000,NA,Brf: Fyrfärgspennan 1, Jimmy Solkarin , Fastighetsbyrån Vällingby 
Stockholms,Hässelby,Astrakangatan,102,Astrakangatan 102 Vån 2,2,60,1850000,14,mars,2018,1695000,3887,LägenhetLägenhet,2,4800,1984,Brf: Konsolen, Jimmy Solkarin , Fastighetsbyrån Hässelby 
Stockholms,Vasastan,Norrtullsgatan,38,Norrtullsgatan 38 1tr,1,19,2360000,14,mars,2018,1895000,1046,LägenhetLägenhet,1,4200,1939,Brf Getingen 6, Peter Eliases , ELIASES STHLM 
Sundbybergs,Centrala,Ursviksvägen,4,Ursviksvägen 4,1,54,2460000,14,mars,2018,1850000,2813,LägenhetLägenhet,NA,NA,1929,Brf Svalan, Charlotta Melin , Notar 
Solna,Centralt,Skytteholmsvägen,5,Skytteholmsvägen 5A 4 tr,1,42,2400000,14,mars,2018,2400000,2087,LägenhetLägenhet,4,3600,1965,Ekstaven, Jennifer Alm , Länsförsäkringar Fastighetsförmedling Solna 
Solna,Råsunda,Råsundavägen,134,Råsundavägen 134,1,28,2430000,14,mars,2018,1895000,2325,LägenhetLägenhet,NA,5964,1951,Brf Polyporus, Hanna Hedström , Notar 
Stockholms,Södermalm,Sågargatan,17,Sågargatan 17,1,23,2500000,14,mars,2018,1995000,1749,LägenhetLägenhet,NA,NA,1929,NA, Samia Yanni , SkandiaMäklarna Stockholm Södermalm 
Stockholms,Aspudden,Sigurd Rings Gata,12,Sigurd Rings Gata 12,1,30,2150000,14,mars,2018,2200000,2551,LägenhetLägenhet,NA,4000,1949,Brf Vinteraspen, Johan Lundberg , HusmanHagberg Hägersten 
Stockholms,Vällingby,Ångermannagatan,170,Ångermannagatan 170,1,36,1800000,14,mars,2018,1795000,2328,LägenhetLägenhet,NA,5400,1953,HSB Bostadsrättsförening Ritstiftet i Stockholm, Jimi Bennet Oduncu , Erik Olsson Fastighetsförmedling 
Stockholms,Bromma,Emils Gata,9,Emils Gata 9 1tr,2,38,2250000,14,mars,2018,1995000,2903,LägenhetLägenhet,1,NA,2015,Brf Trollskogen, Marcus Hemrin , Svenska Mäklarhuset AnnedalMariehäll 
Nacka,Skogalundsklippan,Skogalundsklippan,11,Skogalundsklippan 11 2tr,2,56.5,2155000,14,mars,2018,1995000,3873,LägenhetLägenhet,2,4987,0,Brf Skogalundsklippan i Nacka, Anki Vistam , HusmanHagberg Nacka 
Stockholms,Östermalm,Stickelbärsvägen,8,Stickelbärsvägen 8,2,46,1725000,14,mars,2018,3375000,2472,LägenhetLägenhet,NA,5000,1936,Brf Körsbärshagen, Jörgen Olsson , Nomad Mäkleri 
Stockholms,Söderberga,Bäckbornas väg,21,Bäckbornas väg 21,2.5,58,2070000,13,mars,2018,1995000,3700,LägenhetLägenhet,NA,4500,1992,Brf Mittenbäcken, Gustav Strand , Fastighetsbyrån Bromma 
Sundbybergs,Lilla,Trädgårdsgatan,3,Trädgårdsgatan 3,1,24,2100000,13,mars,2018,1595000,1678,LägenhetLägenhet,NA,NA,1942,Brf växthuset 3, Gustaf Engström , Notar 
Sundbybergs,Centrala,Tulegatan,6,Tulegatan 6E,1,37,2500000,13,mars,2018,2500000,1979,LägenhetLägenhet,NA,2849,1936,Brf Sparven 18, Safa Kvist , Svenska Mäklarhuset Sundbyberg 
Stockholms,Södermalm,Folkskolegatan,6,Folkskolegatan 6 1 tr,1,23,2375000,13,mars,2018,2250000,1829,LägenhetLägenhet,1,4908,NA,Brf Propellern 10, Sanna Treijs , Notar 
Stockholms,Södermalm,Högalidsgatan,38,Högalidsgatan 38C 2tr,1,20.5,2475000,13,mars,2018,2295000,962,LägenhetLägenhet,2,NA,1916,Brf Högalidsparken, Linus Johansson , MOHV Bromma 
Nacka,Västra,Ormingeringen,69,Ormingeringen 69 2 tr,1.5,37,1860000,13,mars,2018,1550000,2622,LägenhetLägenhet,2,1200,0,Agaten Brf, Jesper Lindgren , Svenska Mäklarhuset Nacka 
Nacka,Finnberget,Finnbergsvägen,10,Finnbergsvägen 10,2,47,2450000,12,mars,2018,2565000,2840,LägenhetLägenhet,NA,4768,1946,Brf Finnberget Sicklaön 37:24, Linnéa Ralmé , Fastighetsbyrån Nacka 
Solna,Jungfrudansen,Jungfrudansen,1,Jungfrudansen 1,1.5,41,2500000,12,mars,2018,2200000,2372,LägenhetLägenhet,NA,4500,1972,Brf Jungfrudansen 1, Yolanda Fransson , Svenska Mäklarhuset Solna 
Solna,Hagalund,Kyrkbacken,7,Kyrkbacken 7,2,64,2450000,12,mars,2018,2450000,3958,LägenhetLägenhet,NA,1800,1973,Brf Kyrkbacken i Solna, Gabriel Bilir , Svenska Mäklarhuset Sundbyberg 
Solna,Hagastaden,Fogdevreten,10,Fogdevreten 10 3 tr,1,34,2290000,12,mars,2018,2300000,2150,LägenhetLägenhet,3,NA,1972,Brf Tomteboda 1 i Solna, Olof Petersen , Notar 
Sundbybergs,Sundbyberg/Ursvik,Gamla Enköpingsvägen,158,Gamla Enköpingsvägen 158,2,52,2395000,12,mars,2018,2395000,2936,LägenhetLägenhet,NA,NA,NA,HSB:s Brf Klingan, Linda Rosén , Notar 
Stockholms,Vällingby,Ångermannagatan,170,Ångermannagatan 170 8 tr,2,58.5,2350000,12,mars,2018,2395000,3592,LägenhetLägenhet,8,3880,1954,Brf Ritstiftet, Joel Wikström , HusmanHagberg VällingbyHässelbySpånga 
Stockholms,Årsta,Långhalsvägen,24,Långhalsvägen 24 2 tr,1.5,36.8,2450000,11,mars,2018,2450000,2481,LägenhetLägenhet,2,3084,NA,Brf Stockholmshus nr 8, Maria Ragnarsson , Notar 
Solna,Karolinska,Fogdevreten,14,Fogdevreten 14,1,34,2300000,10,mars,2018,1995000,2150,LägenhetLägenhet,NA,3000,1972,Brf Tomteboda 1, Danial Gandomani , Fastighetsbyrån Solna Norra 
Nacka,Ektorp/Saltängen,Beckasinvägen,35,Beckasinvägen 35,2,54,2200000,10,mars,2018,2150000,3178,LägenhetLägenhet,NA,4000,1952,Brf Skurusund, Emma Bivstedt , HusmanHagberg Nacka 
