"city","area","street","street_number","address","rooms","kvm","price","day_of_month_sold","month_sold_swedish","year_sold","asking_price","avgift","type","floor","running_costs","year_built","hoa","agent_name","agency"
"Stockholms","kungsholmen","other",6,"other",1,27,2500000,12,"juni",2019,2530000,1623,"apartment",2,6756,1933,"other","other","svenskfastighetsförmedlingsthlmkungsholmen"
"Stockholms","stockholms","other",121,"other",2,53.5,2450000,12,"juni",2019,2245000,2893,"apartment",3,4190,1942,"other","other","svenskfastighetsförmedlingbromma"
"Stockholms","årsta","other",18,"other",1,38,2250000,12,"juni",2019,2300000,2396,"apartment",4,3600,1952,"other","other","skandiamäklarnaårsta"
"Solna","råsunda","other",9,"other",1,23,2025000,12,"juni",2019,1795000,1612,"apartment",1,3600,1944,"other","other","svenskamäklarhusetsolna"
"Solna","råsunda","other",2,"other",1,27,2340000,12,"juni",2019,1995000,1763,"apartment",4,2400,1938,"other","other","svenskamäklarhusetsolna"
"Stockholms","stockholms","other",24,"other",2,42,2100000,12,"juni",2019,1995000,3776,"apartment",2,4269,1944,"other","other","other"
"Stockholms","kungsholmen","other",51,"other",1,24,2460000,12,"juni",2019,2195000,1242,"apartment",2,1800,1928,"other","other","karlssonuddareab"
"Stockholms","kungsholmen","other",46,"other",1,29.5,2500000,11,"juni",2019,2150000,1820,"apartment",2,3203,1932,"other","other","fastighetsbyrånstockholmkungsholmen"
"Nacka","saltängen","ugglevägen",13,"other",2,53,2430000,11,"juni",2019,2195000,4336,"apartment",2,4500,1941,"brfnackahusiekängen","other","fastighetsbyrånnacka"
"Stockholms","traneberg","other",25,"other",2,44.2,1895000,11,"juni",2019,1895000,3651,"apartment",3,4500,1948,"other","ericaholmberg","fastighetsbyrånbromma"
"Stockholms","vällingby","östersundsgatan",7,"other",2,64,2280000,11,"juni",2019,1995000,3237,"apartment",9,7500,2015,"brfråck16","jimmysolkarin","fastighetsbyrånvällingby"
"Solna","järva","fridensborgsvägen",42,"other",2,40,2500000,11,"juni",2019,2500000,2302,"apartment",3,2400,2009,"other","other","other"
"Stockholms","lilla","other",22,"essingebrogata22",1,25,2330000,11,"juni",2019,1750000,1850,"apartment",5,7595,1939,"other","other","erikolssonfastighetsförmedling"
"Nacka","saltsjöbaden","other",61,"other",3,71,2200000,11,"juni",2019,2425000,4107,"apartment",2,3817,1961,"other","other","erikolssonfastighetsförmedling"
"Stockholms","mariehäll","other",47,"other",2,30,2300000,10,"juni",2019,1585000,1995,"apartment",2,2500,1938,"other","other","fastighetsbyrånbromma"
"Stockholms","södermalm","tjärhovsgatan",22,"other",1,19,2150000,10,"juni",2019,2150000,2257,"apartment",3,1800,1940,"brfdroskhästen17","other","husmanhagbergsödermalmgamlastan"
"Solna","huvudsta","jungfrudansen",9,"other",1.5,36,1995000,9,"juni",2019,1995000,2099,"apartment",3,1200,1973,"brfjungfrudansen1","other","bjurforssolnasundbyberg"
"Nacka","ektorp","ugglevägen",21,"other",3,58.5,2400000,9,"juni",2019,2495000,3653,"apartment",3,4800,1946,"other","other","länsförsäkringarfastighetsförmedlingnacka"
"Sundbybergs","ör","other",22,"other",1,33.5,1700000,9,"juni",2019,1595000,1622,"apartment",3,4241,1967,"other","other","other"
"Nacka","nacka","other",12,"other",1,43,2450000,8,"juni",2019,2150000,2558,"apartment",5,8520,1948,"other","other","other"
"Sundbybergs","sundbybergs","other",6,"other",1,30,2200000,8,"juni",2019,1795000,2073,"apartment",3,7248,1943,"other","lisasimu","other"
"Solna","järva","fridensborgsvägen",117,"other",2,44,2450000,8,"juni",2019,2450000,2764,"apartment",2,4059,2019,"other","other","other"
"Stockholms","bromma","spångavägen",10,"other",2,41,2450000,8,"juni",2019,2095000,2642,"apartment",4,4928,1941,"other","other","svenskamäklarhusetbromma"
"Stockholms","årsta","other",149,"other",1,36,2450000,7,"juni",2019,2395000,2595,"apartment",4,4348,2017,"other","other","fastighetsbyrånenskede"
"Stockholms","stockholms","other",48,"other",2,33,2000000,7,"juni",2019,1695000,2629,"apartment",3,5962,1952,"other","ericaholmberg","fastighetsbyrånbromma"
"Stockholms","stockholms","vittangigatan",9,"other",2,58,2200000,7,"juni",2019,2200000,3470,"apartment",4,4439,1953,"other","other","svenskfastighetsförmedlingvällingbyhässelbyspånga"
"Nacka","nacka","ljuskärrsvägen",35,"other",3,77.8,2170000,7,"juni",2019,1995000,3829,"apartment",3,8784,1972,"brfljuskärrsberget1","other","svenskfastighetsförmedlingnacka"
"Stockholms","vällingby","vittangigatan",1,"vittangigatan1",1,23,1700000,7,"juni",2019,1395000,1593,"apartment",7,2640,1953,"other","other","mäklarhusetvällingbyhässelby"
"Stockholms","kungsholmen","other",22,"other",1,22,2475000,7,"juni",2019,2100000,1759,"apartment",5,1200,1935,"other","other","mäklarhusetstockholminnerstan"
"Solna","solna","other",62,"other",1,42,2300000,7,"juni",2019,1995000,2554,"apartment",4,4257,2014,"other","other","notar"
"Stockholms","södermalm","other",6,"other",1,23,2480000,7,"juni",2019,2095000,1865,"apartment",3,3756,1929,"other","other","notar"
"Stockholms","bromma","other",14,"other",2,34,1950000,7,"juni",2019,1495000,3111,"apartment",2,6900,1940,"other","other","svenskamäklarhusetbromma"
"Nacka","nacka","other",23,"other",2,41,2335000,7,"juni",2019,1995000,2300,"apartment",11,5000,1975,"other","jesperlindgren","bosthlmfastighetsmäklareab"
"Stockholms","riksby","spångavägen",36,"other",2,56,2470000,7,"juni",2019,2470000,3870,"apartment",8,4800,1948,"other","other","other"
"Solna","solna","olofafacrelsväg",5,"olofafacrelsväg5",1,26,2340000,7,"juni",2019,1995000,1858,"apartment",4,1800,1959,"other","other","other"
"Sundbybergs","hallonbergen","lötsjövägen",87,"other",2,68.8,2100000,7,"juni",2019,1895000,3095,"apartment",3,2092,1970,"brfterränglöparen9","other","other"
"Nacka","nacka","other",25,"other",3,72,2340000,6,"juni",2019,2150000,3904,"apartment",33,3800,1970,"other","jesperlindgren","bosthlmfastighetsmäklareab"
"Solna","hagalund","hagalundsgatan",42,"other",1,32.5,2110000,5,"juni",2019,1495000,1351,"apartment",6,2688,1973,"other","other","other"
"Stockholms","årsta","other",22,"other",1,25,2070000,5,"juni",2019,1850000,2008,"apartment",4,3172,1953,"other","other","fastighetsbyrånårsta"
"Sundbybergs","ursvik","oxenstiernasallé",11,"other",2,47,2100000,5,"juni",2019,1995000,2519,"apartment",3,5114,2010,"other","other","notar"
"Stockholms","bromma","other",8,"other",2,39,2430000,5,"juni",2019,2175000,2716,"apartment",1,5313,1936,"other","noomiunéus","svenskamäklarhusetbromma"
"Stockholms","bromma","other",47,"other",1.5,35,2430000,5,"juni",2019,2095000,2608,"apartment",4,4000,2008,"other","joelbeckfriis","husmanhagbergbromma"
"Stockholms","vällingby","other",69,"other",2,61.8,2250000,5,"juni",2019,1975000,4487,"apartment",5,3300,1996,"other","other","länsförsäkringarfastighetsförmedlingstockholmvällingby"
"Solna","solna","other",29,"other",1,42,2490000,5,"juni",2019,2250000,2453,"apartment",2,4079,1948,"other","annaekstrand","länsförsäkringarfastighetsförmedlingsolna"
"Stockholms","bromma","other",4,"other",1,31.5,2350000,5,"juni",2019,1995000,2340,"apartment",4,7656,1926,"other","juliahast","notar"
"Stockholms","bromma","other",78,"other",2,54,2330000,5,"juni",2019,1995000,2730,"apartment",3,7464,1951,"other","sarasällström","notar"
"Stockholms","hässelby","other",116,"other",2,54.2,2090000,5,"juni",2019,1995000,2614,"apartment",3,4784,2019,"other","other","husmanhagbergvällingbyhässelbyspånga"
"Nacka","saltsjöbaden","other",47,"other",2,68.3,1930000,5,"juni",2019,1850000,3626,"apartment",1,4041,1972,"other","other","karlssonuddareab"
"Stockholms","bromma","other",47,"other",1.5,35,2350000,4,"juni",2019,2095000,2847,"apartment",4,3600,2008,"other","other","bjurforssolnasundbyberg"
"Solna","råsunda","other",8,"other",1,39,2450000,4,"juni",2019,2195000,2053,"apartment",3,4000,1947,"other","other","svenskamäklarhusetsolna"
"Nacka","boo","other",1,"other",2,59.5,2000000,4,"juni",2019,1595000,3358,"apartment",3,4800,1963,"other","other","other"
"Solna","råsunda","other",11,"other",1,26,2400000,3,"juni",2019,2400000,1379,"apartment",3,3500,1938,"other","other","fastighetsbyrånsolna"
"Sundbybergs","ursvik","gamlaenköpingsvägen",152,"gamlaenköpingsvägen152",2,44,2120000,3,"juni",2019,2120000,2911,"apartment",3,5051,2017,"other","other","fastighetsbyrånsundbyberg"
"Stockholms","hässelby","other",20,"other",3,63,2450000,3,"juni",2019,2450000,3774,"apartment",5,3200,2018,"other","jimmysolkarin","fastighetsbyrånhässelby"
"Stockholms","stockholms","other",8,"other",1,28,2300000,3,"juni",2019,1995000,2252,"apartment",2,7104,1950,"other","other","svenskfastighetsförmedlingsthlmkungsholmen"
"Nacka","saltsjöbaden","ljuskärrsvägen",51,"other",3,77.8,2195000,3,"juni",2019,2195000,3828,"apartment",2,7200,1972,"brfljuskärrsberget1","other","other"
"Sundbybergs","ursvik","other",30,"other",2,53,2350000,2,"juni",2019,2290000,3014,"apartment",3,5600,2017,"other","other","other"
"Nacka","ektorp","ugglevägen",5,"other",2,38.3,2150000,31,"maj",2019,1975000,3470,"apartment",3,3600,1942,"brfnackahusiekängen","other","fastighetsbyrånnacka"
"Stockholms","stockholms","other",20,"other",2,41,2480000,31,"maj",2019,2195000,2950,"apartment",4,4200,1942,"other","other","svenskfastighetsförmedlingbromma"
"Nacka","nacka","betsövägen",10,"other",3,55,1720000,31,"maj",2019,1495000,3482,"apartment",5,5657,1971,"other","other","svenskfastighetsförmedlingnacka"
"Stockholms","vällingby","other",2,"other",2,45,2470000,31,"maj",2019,2470000,2270,"apartment",4,4531,1992,"other","other","svenskfastighetsförmedlingvällingbyhässelbyspånga"
"Sundbybergs","ör","other",44,"other",2,71.8,2250000,31,"maj",2019,1995000,3476,"apartment",2,5142,1967,"other","other","other"
"Stockholms","hässelby","other",2,"other",4,88,2240000,31,"maj",2019,1995000,4874,"apartment",1,4500,1956,"other","robertblomster","mäklarhusetvällingbyhässelby"
"Stockholms","kungsholmen","other",153,"other",1,22.5,2200000,31,"maj",2019,1995000,1549,"apartment",4,3000,1950,"other","other","other"
"Solna","solna","råsundavägen",134,"råsundavägen134",1,24,2200000,31,"maj",2019,1795000,2068,"apartment",5,4920,1951,"other","other","skandiamäklarnasolna"
"Nacka","älta","other",59,"other",2,44.5,1771000,31,"maj",2019,1595000,4455,"apartment",3,5152,1984,"other","other","other"
"Stockholms","södermalm","other",18,"other",1,22,2500000,31,"maj",2019,1995000,1311,"apartment",5,4656,1931,"other","other","other"
"Stockholms","bromma","björkbacksvägen",44,"other",2,46.5,2330000,31,"maj",2019,1995000,4141,"apartment",3,4608,1939,"hsbsbrfförmannen","juliahast","notar"
"Stockholms","brommaplan","other",11,"other",1,38,2230000,31,"maj",2019,1975000,2576,"apartment",4,4417,1941,"other","other","other"
"Sundbybergs","duvbo","other",2,"other",1,23,1965000,31,"maj",2019,1995000,1577,"apartment",4,3792,1932,"other","other","other"
"Stockholms","aspudden","other",7,"other",1.5,35,2450000,31,"maj",2019,1995000,2310,"apartment",4,3900,1945,"other","other","other"
"Stockholms","bromma","björketorpsvägen",13,"björketorpsvägen13",1,28,1750000,31,"maj",2019,1595000,1850,"apartment",4,2988,1967,"brflångskeppet","niklasbergsten","husmanhagbergbromma"
"Stockholms","globen","other",46,"other",1,19,1760000,31,"maj",2019,1495000,971,"apartment",3,2400,1950,"other","other","länsförsäkringarfastighetsförmedlingstockholmenskede"
"Stockholms","brommaplan","other",16,"other",2,44,2333000,30,"maj",2019,1995000,2241,"apartment",4,5200,1945,"other","robinheimberger","fastighetsbyrånbromma"
"Nacka","saltängen","beckasinvägen",35,"other",1,39,2050000,30,"maj",2019,1875000,2621,"apartment",2,5604,1956,"other","other","fastighetsbyrånnacka"
"Stockholms","stockholms","other",79,"other",1,24.4,2150000,30,"maj",2019,1875000,1886,"apartment",5,3476,1945,"other","kimberlypändellehn","svenskfastighetsförmedlingårsta"
"Stockholms","hässelby","other",12,"other",1,33,1625000,30,"maj",2019,1495000,1994,"apartment",3,2640,2017,"other","robertblomster","mäklarhusetvällingbyhässelby"
"Stockholms","vällingby","jämtlandsgatan",150,"jämtlandsgatan150",2,60,2130000,30,"maj",2019,1895000,3574,"apartment",5,4200,1960,"brffyrfärgspennan1","other","mäklarhusetvällingbyhässelby"
"Stockholms","bromma","other",50,"other",2,44,2500000,30,"maj",2019,2450000,2858,"apartment",3,7356,1942,"other","sarasällström","notar"
"Solna","huvudsta","other",7,"other",1,44,2320000,30,"maj",2019,1995000,2797,"apartment",4,4800,1969,"other","other","mohvsolna"
"Sundbybergs","rissne","other",33,"other",3,85,2450000,30,"maj",2019,2395000,4589,"apartment",3,5400,1983,"brflavettenörnen","other","skandiamäklarnasundbyberg"
"Nacka","västra","ornövägen",26,"other",1.5,37,1760000,29,"maj",2019,1495000,2445,"apartment",3,4200,1971,"brfsockerbiten","danieleriksson","fastighetsbyrånnacka"
"Stockholms","årsta","other",34,"other",1,21,1795000,29,"maj",2019,1795000,1181,"apartment",6,3963,2019,"other","michelwarnie","fastighetsbyrånårsta"
"Stockholms","stockholms","other",29,"other",1,38,2200000,29,"maj",2019,1999500,2512,"apartment",3,4200,1950,"other","other","svenskfastighetsförmedlingbromma"
"Nacka","nacka","ormingeringen",30,"other",1.5,45,1900000,29,"maj",2019,1495000,3005,"apartment",6,5268,1967,"other","other","other"
"Solna","solna","fridensborgsvägen",159,"other",2,41,2400000,29,"maj",2019,2350000,2445,"apartment",2,4601,2016,"other","other","notar"
"Stockholms","hässelby","astrakangatan",83,"other",3,70,1895000,29,"maj",2019,1995000,4423,"apartment",4,4200,1955,"other","other","länsförsäkringarfastighetsförmedlingstockholmvällingby"
"Sundbybergs","sundbybergs","other",16,"other",2,34,2025000,29,"maj",2019,1895000,2269,"apartment",3,8796,2009,"other","other","länsförsäkringarfastighetsförmedlingsolna"
"Stockholms","hässelby","other",1,"other",2,61,1960000,29,"maj",2019,1895000,4301,"apartment",4,6700,2008,"other","other","husmanhagbergvällingbyhässelbyspånga"
"Nacka","västra","ormingeringen",10,"other",2,60,1880000,29,"maj",2019,1495000,3769,"apartment",5,3480,1968,"other","other","other"
"Stockholms","bromma","other",45,"other",2,47,2450000,29,"maj",2019,2095000,2785,"apartment",4,4400,1940,"other","other","svenskamäklarhusetbromma"
"Stockholms","årsta","sandfjärdsgatan",33,"other",1,27,2120000,29,"maj",2019,1950000,2081,"apartment",6,3000,1963,"other","other","skandiamäklarnaårsta"
"Stockholms","bromma","other",23,"other",2,54,2440000,29,"maj",2019,2190000,2310,"apartment",5,6840,1952,"other","andreasnilsson","notar"
"Stockholms","bromma","holbergsgatan",22,"other",2,54,2415000,29,"maj",2019,2190000,2394,"apartment",4,5917,1952,"other","andreasnilsson","notar"
"Stockholms","bromma","other",26,"other",3,57,2150000,29,"maj",2019,2100000,4474,"apartment",4,4188,1957,"other","isakoddsson","notar"
"Nacka","saltängen","other",26,"other",2,51.5,2400000,29,"maj",2019,2195000,3724,"apartment",2,5095,1984,"other","other","other"
"Stockholms","johanneshov","other",21,"other",2,49,2450000,29,"maj",2019,2395000,2879,"apartment",5,4789,1944,"other","other","erikolssonfastighetsförmedling"
"Stockholms","vällingby","multrågatan",118,"other",1,18,1275000,29,"maj",2019,1095000,1109,"apartment",3,3200,1953,"other","andreasyacoub","mäklarringenvällingbyhässelby"
"Stockholms","vällingby","jämtlandsgatan",116,"other",2,59,2270000,29,"maj",2019,1995000,3312,"apartment",1,4400,1959,"other","andreasyacoub","mäklarringenvällingbyhässelby"
"Stockholms","vällingby","jämtlandsgatan",100,"other",2,58,2275000,28,"maj",2019,2300000,3257,"apartment",3,5800,1962,"other","jimmysolkarin","fastighetsbyrånvällingby"
"Sundbybergs","centrala","other",16,"other",2,48,2500000,28,"maj",2019,2395000,3172,"apartment",4,4464,1937,"other","jessicatoubal","fastighetsbyrånsundbyberg"
"Sundbybergs","sundbybergs","lötsjövägen",91,"other",2,68.8,1965000,28,"maj",2019,1795000,3095,"apartment",4,3695,1970,"brfterränglöparen9","lisasimu","other"
"Stockholms","vasastan","other",67,"other",1,16,2410000,28,"maj",2019,1995000,605,"apartment",4,3000,1885,"other","other","other"
"Stockholms","stockholms","mörsilsgatan",24,"other",1,17,1460000,28,"maj",2019,1095000,787,"apartment",3,3575,1954,"other","other","svenskfastighetsförmedlingvällingbyhässelbyspånga"
"Sundbybergs","ursvik","oxenstiernasallé",23,"other",3,59,2500000,28,"maj",2019,2295000,3457,"apartment",3,4539,2014,"brfkaffestugan","other","notar"
"Solna","solna","other",3,"other",1.5,35,2500000,28,"maj",2019,1995000,2328,"apartment",3,4436,1943,"other","other","notar"
"Stockholms","bromma","other",43,"other",2,40,2460000,28,"maj",2019,1995000,2601,"apartment",4,4200,1940,"other","juliahast","notar"
"Solna","solna","other",14,"other",1,36,2340000,28,"maj",2019,2395000,2139,"apartment",4,4200,1938,"other","other","svenskamäklarhusetsolna"
"Solna","järva","fridensborgsvägen",119,"other",2,41,2200000,28,"maj",2019,2200000,2658,"apartment",3,3480,2019,"other","other","erikolssonfastighetsförmedling"
"Stockholms","bromma","other",8,"other",1,32,2300000,28,"maj",2019,1950000,2552,"apartment",6,3480,1936,"other","other","other"
"Stockholms","gärdet","other",6,"other",1,24,2000000,27,"maj",2019,2150000,1882,"apartment",4,4365,1937,"other","other","notar"
"Stockholms","gärdet","other",6,"other",1,24,2150000,27,"maj",2019,1995000,1972,"apartment",4,4423,1937,"other","other","notar"
"Stockholms","stockholms","söderbergaallé",17,"other",2,54,1995000,27,"maj",2019,1995000,3750,"apartment",3,5500,1999,"other","other","husmanhagbergvällingbyhässelbyspånga"
"Stockholms","bromma","other",7,"other",2,42,2350000,27,"maj",2019,1995000,2059,"apartment",4,4200,1931,"other","other","other"
"Stockholms","abrahamsberg","other",41,"other",2,47,2450000,26,"maj",2019,2095000,2758,"apartment",3,4800,1940,"other","other","svenskfastighetsförmedlingbromma"
"Stockholms","stockholms","other",11,"other",1,32,2470000,26,"maj",2019,2075000,1828,"apartment",3,4500,1946,"other","other","erikolssonfastighetsförmedling"
"Stockholms","johanneshov","other",2,"other",2,38,2400000,26,"maj",2019,2095000,2445,"apartment",2,6600,1942,"other","other","bosthlmfastighetsmäklareab"
"Stockholms","vällingby","other",14,"other",3,73,2100000,25,"maj",2019,1895000,3609,"apartment",3,5600,1954,"other","other","fastighetsbyrånvällingby"
